code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,module_presentation_length,total_clicks,active_days,activity_rows,assessments_recorded,assessments_submitted,average_score,weighted_score,is_withdrawn,is_successful,is_completed,submission_rate,at_risk,outcome_group
BBB,2014J,651974,F,South East Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,-149,5,262,127.0,6.0,38.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,651979,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-150,?,262,257.0,24.0,110.0,5.0,5.0,59.0,44.5,0,1,1,1.0,0,Successful
BBB,2014J,651980,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction,-44,?,262,1421.0,59.0,324.0,5.0,5.0,74.8,70.45,0,1,1,1.0,0,Successful
BBB,2014J,651991,F,Wales,HE Qualification,40-50%,0-35,0,120,N,Pass,-45,?,262,1745.0,125.0,557.0,5.0,5.0,80.2,75.35,0,1,1,1.0,0,Successful
BBB,2014J,652006,F,North Western Region,No Formal quals,0-10%,35-55,0,120,N,Withdrawn,-150,-149,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,652017,F,North Western Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,-108,-94,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,652044,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,-30,?,262,689.0,56.0,230.0,5.0,5.0,60.2,73.6,0,1,1,1.0,0,Successful
BBB,2014J,652090,F,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Distinction,-22,?,262,1373.0,51.0,331.0,5.0,5.0,59.6,75.30000000000001,0,1,1,1.0,0,Successful
BBB,2014J,652105,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-63,?,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,Unsuccessful
BBB,2014J,652114,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-136,?,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,Unsuccessful
BBB,2014J,652130,F,East Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,-148,11,262,296.0,8.0,50.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,652149,F,East Anglian Region,No Formal quals,20-30%,0-35,0,60,N,Pass,-130,?,262,1109.0,69.0,296.0,5.0,5.0,66.2,55.9,0,1,1,1.0,0,Successful
BBB,2014J,652156,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,-122,?,262,398.0,43.0,158.0,5.0,5.0,77.2,71.75,0,1,1,1.0,0,Successful
BBB,2014J,652158,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,-149,?,262,660.0,50.0,220.0,4.0,4.0,76.75,44.65,0,1,1,1.0,0,Successful
BBB,2014J,652226,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-119,?,262,1061.0,41.0,285.0,5.0,5.0,69.0,60.5,0,1,1,1.0,0,Successful
BBB,2014J,652288,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-149,?,262,971.0,72.0,287.0,1.0,1.0,1.0,0.0,0,0,1,1.0,0,Unsuccessful
BBB,2014J,652315,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-92,12,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,652366,F,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,-149,-16,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,652390,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-134,?,262,265.0,9.0,83.0,5.0,5.0,65.0,54.15,0,1,1,1.0,0,Successful
BBB,2014J,652522,F,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-143,?,262,175.0,11.0,83.0,2.0,2.0,25.5,5.0,0,0,1,1.0,0,Unsuccessful
BBB,2014J,652533,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-122,-29,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,652553,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-121,?,262,60.0,16.0,32.0,5.0,5.0,40.6,48.7,0,1,1,1.0,0,Successful
BBB,2014J,652556,F,East Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail,-65,?,262,627.0,25.0,199.0,5.0,5.0,60.6,74.2,0,0,1,1.0,0,Unsuccessful
BBB,2014J,652558,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-147,12,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,652572,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-38,?,262,1501.0,70.0,422.0,5.0,5.0,47.6,59.8,0,1,1,1.0,0,Successful
BBB,2014J,652584,F,South West Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-31,-18,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,652585,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-73,12,262,71.0,6.0,35.0,2.0,2.0,91.0,8.2,1,0,0,1.0,1,Withdrawn
BBB,2014J,652586,F,North Western Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction,-86,?,262,2582.0,128.0,645.0,5.0,5.0,93.6,92.9,0,1,1,1.0,0,Successful
BBB,2014J,652605,F,North Western Region,HE Qualification,0-10%,0-35,0,120,N,Pass,-101,?,262,133.0,7.0,39.0,5.0,5.0,68.6,56.95,0,1,1,1.0,0,Successful
BBB,2014J,652731,F,Ireland,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,-22,40,262,11.0,3.0,8.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,652744,F,East Anglian Region,No Formal quals,60-70%,0-35,0,180,N,Withdrawn,-144,-10,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,652754,F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-143,?,262,36.0,2.0,19.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,652803,F,London Region,HE Qualification,10-20,0-35,0,120,N,Withdrawn,-144,12,262,20.0,3.0,12.0,1.0,1.0,1.0,0.0,1,0,0,1.0,1,Withdrawn
BBB,2014J,652818,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-129,?,262,243.0,21.0,106.0,5.0,5.0,80.2,72.25,0,1,1,1.0,0,Successful
BBB,2014J,652851,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-115,?,262,610.0,39.0,161.0,5.0,5.0,82.6,78.25,0,1,1,1.0,0,Successful
BBB,2014J,652886,M,South Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Pass,-71,?,262,116.0,17.0,57.0,5.0,5.0,52.6,62.3,0,1,1,1.0,0,Successful
BBB,2014J,652906,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn,-130,-9,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,652933,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,240,N,Withdrawn,-42,12,262,267.0,23.0,79.0,1.0,1.0,1.0,0.0,1,0,0,1.0,1,Withdrawn
BBB,2014J,652969,F,Wales,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,-142,?,262,1473.0,25.0,190.0,5.0,5.0,51.0,66.55,0,1,1,1.0,0,Successful
BBB,2014J,653027,F,London Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,-129,?,262,176.0,9.0,42.0,5.0,5.0,59.6,48.7,0,0,1,1.0,0,Unsuccessful
BBB,2014J,653034,F,East Anglian Region,No Formal quals,30-40%,0-35,0,120,N,Withdrawn,-101,12,262,70.0,3.0,25.0,1.0,1.0,1.0,0.0,1,0,0,1.0,1,Withdrawn
BBB,2014J,653052,F,South West Region,Lower Than A Level,30-40%,0-35,0,90,N,Fail,-142,?,262,582.0,68.0,234.0,5.0,5.0,52.6,39.95,0,0,1,1.0,0,Unsuccessful
BBB,2014J,653059,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,Y,Fail,-115,?,262,84.0,6.0,37.0,1.0,1.0,1.0,0.0,0,0,1,1.0,0,Unsuccessful
BBB,2014J,653068,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-77,?,262,379.0,24.0,114.0,5.0,5.0,76.2,68.95,0,1,1,1.0,0,Successful
BBB,2014J,653086,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,Y,Distinction,-84,?,262,1359.0,82.0,374.0,5.0,5.0,64.2,80.45,0,1,1,1.0,0,Successful
BBB,2014J,653097,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-144,12,262,36.0,1.0,14.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,653188,F,South East Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-116,?,262,314.0,27.0,123.0,4.0,4.0,42.25,10.8,0,0,1,1.0,0,Unsuccessful
BBB,2014J,653193,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,-17,12,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,653239,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-143,?,262,745.0,31.0,209.0,5.0,5.0,70.4,63.65,0,1,1,1.0,0,Successful
BBB,2014J,653240,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,240,N,Pass,-50,?,262,613.0,58.0,232.0,5.0,5.0,65.0,56.900000000000006,0,1,1,1.0,0,Successful
BBB,2014J,653244,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-102,12,262,48.0,2.0,21.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,653262,M,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-120,?,262,203.0,14.0,63.0,5.0,5.0,70.6,63.05,0,1,1,1.0,0,Successful
BBB,2014J,653295,F,Wales,Lower Than A Level,20-30%,35-55,0,60,Y,Withdrawn,-45,-10,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,653384,F,North Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-143,168,262,1114.0,46.0,317.0,4.0,4.0,45.25,37.55,1,0,0,1.0,1,Withdrawn
BBB,2014J,653385,F,North Region,A Level or Equivalent,0-10%,35-55,0,120,N,Withdrawn,-142,12,262,110.0,13.0,54.0,1.0,1.0,1.0,0.0,1,0,0,1.0,1,Withdrawn
BBB,2014J,653465,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-116,?,262,443.0,23.0,137.0,2.0,2.0,22.5,4.4,0,0,1,1.0,0,Unsuccessful
BBB,2014J,653541,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-140,93,262,282.0,30.0,111.0,2.0,2.0,77.5,5.5,1,0,0,1.0,1,Withdrawn
BBB,2014J,653551,F,South West Region,Lower Than A Level,10-20,0-35,0,180,N,Withdrawn,-142,-33,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,653577,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Distinction,-38,?,262,1199.0,51.0,308.0,5.0,5.0,64.0,79.25,0,1,1,1.0,0,Successful
BBB,2014J,653597,F,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-29,?,262,304.0,33.0,132.0,3.0,3.0,69.33333333333333,15.6,0,0,1,1.0,0,Unsuccessful
BBB,2014J,653633,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,-95,166,262,1230.0,47.0,253.0,3.0,3.0,72.66666666666667,18.6,1,0,0,1.0,1,Withdrawn
BBB,2014J,653664,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-49,?,262,417.0,44.0,152.0,5.0,5.0,70.8,64.15,0,1,1,1.0,0,Successful
BBB,2014J,653702,F,South Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-130,?,262,488.0,62.0,238.0,5.0,5.0,44.0,55.349999999999994,0,1,1,1.0,0,Successful
BBB,2014J,653730,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-72,-1,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,653752,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-42,?,262,112.0,16.0,55.0,1.0,1.0,100.0,0.0,0,0,1,1.0,0,Unsuccessful
BBB,2014J,653762,F,South West Region,Lower Than A Level,?,0-35,0,60,N,Fail,-109,?,262,1389.0,64.0,274.0,5.0,5.0,48.2,60.95,0,0,1,1.0,0,Unsuccessful
BBB,2014J,653826,F,North Western Region,HE Qualification,30-40%,35-55,0,120,N,Withdrawn,-64,2,262,42.0,1.0,7.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,653840,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-73,?,262,1589.0,66.0,358.0,5.0,5.0,75.0,72.45,0,1,1,1.0,0,Successful
BBB,2014J,653870,F,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-129,?,262,1151.0,28.0,188.0,5.0,5.0,55.0,68.15,0,1,1,1.0,0,Successful
BBB,2014J,653944,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-112,?,262,29.0,6.0,12.0,5.0,5.0,53.8,70.0,0,1,1,1.0,0,Successful
BBB,2014J,653951,F,South East Region,HE Qualification,80-90%,0-35,0,60,N,Fail,-30,?,262,2116.0,96.0,497.0,5.0,5.0,53.2,64.75,0,0,1,1.0,0,Unsuccessful
BBB,2014J,653952,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,150,N,Withdrawn,-43,12,262,488.0,31.0,149.0,1.0,1.0,100.0,0.0,1,0,0,1.0,1,Withdrawn
BBB,2014J,653958,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-23,?,262,991.0,57.0,299.0,5.0,5.0,75.2,74.2,0,1,1,1.0,0,Successful
BBB,2014J,654001,M,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,-127,10,262,33.0,4.0,17.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,654005,F,Wales,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-29,?,262,590.0,33.0,191.0,5.0,5.0,76.6,73.15,0,1,1,1.0,0,Successful
BBB,2014J,654043,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,180,N,Pass,-45,?,262,483.0,44.0,176.0,4.0,4.0,77.0,43.05,0,1,1,1.0,0,Successful
BBB,2014J,654071,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,-142,53,262,317.0,14.0,125.0,1.0,1.0,1.0,0.0,1,0,0,1.0,1,Withdrawn
BBB,2014J,654206,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,-57,?,262,916.0,43.0,220.0,5.0,5.0,72.4,67.45,0,1,1,1.0,0,Successful
BBB,2014J,654214,F,South West Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-136,12,262,4.0,2.0,4.0,1.0,1.0,1.0,0.0,1,0,0,1.0,1,Withdrawn
BBB,2014J,654256,F,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-136,-103,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,654259,F,London Region,HE Qualification,0-10%,0-35,0,120,N,Withdrawn,-136,-4,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,654265,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-29,53,262,109.0,9.0,49.0,1.0,1.0,100.0,0.0,1,0,0,1.0,1,Withdrawn
BBB,2014J,654333,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-85,-12,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,654392,F,Wales,HE Qualification,80-90%,35-55,0,60,N,Withdrawn,-30,166,262,1166.0,52.0,282.0,3.0,3.0,90.33333333333333,25.7,1,0,0,1.0,1,Withdrawn
BBB,2014J,654404,F,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Pass,-56,?,262,309.0,27.0,109.0,5.0,5.0,66.6,58.1,0,1,1,1.0,0,Successful
BBB,2014J,654415,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Pass,-119,?,262,763.0,43.0,193.0,5.0,5.0,57.4,43.2,0,1,1,1.0,0,Successful
BBB,2014J,654422,F,East Midlands Region,No Formal quals,0-10%,0-35,0,60,N,Withdrawn,-80,12,262,31.0,3.0,21.0,1.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,654524,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,-122,?,262,1234.0,54.0,331.0,5.0,5.0,45.8,58.849999999999994,0,1,1,1.0,0,Successful
BBB,2014J,654545,F,Scotland,HE Qualification,0-10%,35-55,0,60,N,Fail,-24,?,262,374.0,11.0,139.0,4.0,4.0,66.75,33.95,0,0,1,1.0,0,Unsuccessful
BBB,2014J,654585,F,London Region,HE Qualification,20-30%,0-35,0,120,N,Fail,-122,?,262,350.0,32.0,132.0,1.0,1.0,1.0,0.0,0,0,1,1.0,0,Unsuccessful
BBB,2014J,654639,F,London Region,No Formal quals,20-30%,0-35,0,120,N,Withdrawn,-134,12,262,53.0,5.0,36.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,654657,F,Ireland,HE Qualification,60-70%,0-35,0,60,N,Pass,-107,?,262,525.0,21.0,127.0,5.0,5.0,54.0,67.5,0,1,1,1.0,0,Successful
BBB,2014J,654678,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-99,54,262,381.0,17.0,104.0,1.0,1.0,100.0,0.0,1,0,0,1.0,1,Withdrawn
BBB,2014J,654796,F,London Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn,-56,12,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,654856,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,-49,?,262,1505.0,110.0,419.0,5.0,5.0,74.2,67.1,0,1,1,1.0,0,Successful
BBB,2014J,654913,F,West Midlands Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn,-32,-32,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,654923,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-31,29,262,5.0,1.0,4.0,1.0,1.0,1.0,0.0,1,0,0,1.0,1,Withdrawn
BBB,2014J,654958,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,180,N,Withdrawn,-135,2,262,27.0,4.0,16.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,655084,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,-120,?,262,1058.0,56.0,319.0,5.0,5.0,75.6,70.45,0,1,1,1.0,0,Successful
BBB,2014J,655086,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-53,?,262,107.0,9.0,58.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,Unsuccessful
BBB,2014J,655152,F,Scotland,HE Qualification,90-100%,0-35,0,120,N,Withdrawn,-101,54,262,119.0,17.0,56.0,1.0,1.0,100.0,0.0,1,0,0,1.0,1,Withdrawn
BBB,2014J,655155,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,-17,142,262,231.0,16.0,105.0,2.0,2.0,87.5,7.5,1,0,0,1.0,1,Withdrawn
BBB,2014J,655224,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-99,12,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,655230,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,-67,190,262,327.0,19.0,109.0,4.0,4.0,39.5,33.45,1,0,0,1.0,1,Withdrawn
BBB,2014J,655296,F,North Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-94,?,262,558.0,67.0,263.0,5.0,5.0,49.4,65.05000000000001,0,1,1,1.0,0,Successful
BBB,2014J,655314,M,London Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,-51,?,262,1704.0,90.0,410.0,5.0,5.0,83.4,81.6,0,1,1,1.0,0,Successful
BBB,2014J,655342,F,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,-135,?,262,1669.0,38.0,336.0,5.0,5.0,77.4,69.7,0,1,1,1.0,0,Successful
BBB,2014J,655406,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-23,-7,262,72.0,4.0,28.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,655414,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-71,5,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,655460,F,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-16,?,262,164.0,9.0,46.0,4.0,4.0,72.75,39.3,0,0,1,1.0,0,Unsuccessful
BBB,2014J,655471,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-38,?,262,1538.0,63.0,360.0,5.0,5.0,59.0,73.55,0,0,1,1.0,0,Unsuccessful
BBB,2014J,655546,F,Ireland,HE Qualification,?,35-55,0,60,N,Pass,-29,?,262,5015.0,205.0,1116.0,5.0,5.0,80.2,75.1,0,1,1,1.0,0,Successful
BBB,2014J,655547,F,Ireland,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-17,?,262,672.0,34.0,182.0,5.0,5.0,50.4,63.6,0,1,1,1.0,0,Successful
BBB,2014J,655572,F,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-58,?,262,212.0,16.0,86.0,3.0,3.0,65.0,17.0,0,0,1,1.0,0,Unsuccessful
BBB,2014J,655605,F,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-108,?,262,10.0,6.0,9.0,1.0,1.0,100.0,0.0,0,0,1,1.0,0,Unsuccessful
BBB,2014J,655613,F,Ireland,Lower Than A Level,60-70%,35-55,0,60,N,Fail,-17,?,262,391.0,26.0,128.0,5.0,5.0,46.8,57.3,0,0,1,1.0,0,Unsuccessful
BBB,2014J,655662,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-127,?,262,12.0,2.0,6.0,1.0,1.0,1.0,0.0,0,0,1,1.0,0,Unsuccessful
BBB,2014J,655668,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-71,?,262,583.0,28.0,185.0,5.0,5.0,72.6,67.75,0,0,1,1.0,0,Unsuccessful
BBB,2014J,655828,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-105,?,262,722.0,50.0,280.0,5.0,5.0,84.4,81.15,0,1,1,1.0,0,Successful
BBB,2014J,655829,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-29,-10,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,655878,F,South Region,Lower Than A Level,30-40%,35-55,0,60,Y,Withdrawn,-98,-21,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,655992,M,Yorkshire Region,HE Qualification,50-60%,35-55,0,60,N,Withdrawn,-57,-11,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,656067,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-116,?,262,117.0,11.0,57.0,5.0,5.0,59.4,47.4,0,1,1,1.0,0,Successful
BBB,2014J,656089,F,Scotland,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,-122,110,262,697.0,32.0,210.0,3.0,3.0,76.66666666666667,18.3,1,0,0,1.0,1,Withdrawn
BBB,2014J,656112,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,180,N,Withdrawn,-128,-17,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,656122,F,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,-98,149,262,283.0,18.0,89.0,1.0,1.0,0.0,0.0,1,0,0,1.0,1,Withdrawn
BBB,2014J,656129,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,-116,-16,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
BBB,2014J,656181,F,Ireland,Lower Than A Level,40-50%,35-55,0,60,N,Fail,-98,?,262,390.0,10.0,105.0,3.0,3.0,46.333333333333336,20.4,0,0,1,1.0,0,Unsuccessful
BBB,2014J,656187,M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-17,?,262,281.0,16.0,109.0,5.0,5.0,81.8,79.8,0,1,1,1.0,0,Successful
BBB,2014J,656190,M,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-108,?,262,808.0,26.0,213.0,5.0,5.0,60.4,75.95,0,1,1,1.0,0,Successful
BBB,2014J,656194,F,Ireland,Lower Than A Level,70-80%,35-55,0,120,N,Pass,-86,?,262,29.0,8.0,17.0,5.0,5.0,67.2,59.7,0,1,1,1.0,0,Successful
BBB,2014J,656196,F,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-107,?,262,204.0,10.0,52.0,5.0,5.0,72.0,67.7,0,1,1,1.0,0,Successful
BBB,2014J,656197,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,-78,?,262,2099.0,88.0,450.0,5.0,5.0,52.2,64.25,0,1,1,1.0,0,Successful
BBB,2014J,656200,M,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-17,?,262,426.0,24.0,137.0,5.0,5.0,74.6,70.3,0,1,1,1.0,0,Successful
BBB,2014J,656204,F,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-108,166,262,143.0,15.0,55.0,3.0,3.0,68.66666666666667,15.8,1,0,0,1.0,1,Withdrawn
